index,lat,lon,ADM1_EN,ADM2_EN
355,33.2300000000005,130.25000000000102, Saga,Saga City
356,33.2300000000005,130.30500000000103, Saga,Saga City
357,33.2300000000005,130.36000000000104, Saga,Saga City
358,33.2750000000005,130.25000000000102, Saga,Saga City
359,33.2750000000005,130.30500000000103, Saga,Saga City
360,33.320000000000505,130.25000000000102, Saga,Saga City
361,33.320000000000505,130.30500000000103, Saga,Saga City
362,33.36500000000051,130.25000000000102, Saga,Saga City
363,33.1850000000005,130.36000000000104, Fukuoka,Okawa City
364,33.1850000000005,130.47000000000105, Fukuoka,Chikugo City
365,33.1850000000005,130.52500000000106, Fukuoka,Chikugo City
366,33.2300000000005,130.140000000001, Saga,Kohoku-machi
367,33.2300000000005,130.19500000000102, Saga,Ogi City
368,33.2750000000005,130.19500000000102, Saga,Ogi City
369,33.320000000000505,130.140000000001, Saga,Ogi City
370,33.320000000000505,130.19500000000102, Saga,Ogi City
371,33.2300000000005,130.41500000000104, Fukuoka,Kurume City
372,33.2300000000005,130.47000000000105, Fukuoka,Kurume City
373,33.2750000000005,130.47000000000105, Fukuoka,Kurume City
374,33.2750000000005,130.52500000000106, Fukuoka,Kurume City
375,33.2750000000005,130.58000000000106, Fukuoka,Kurume City
376,33.320000000000505,130.52500000000106, Fukuoka,Kurume City
377,33.320000000000505,130.58000000000106, Fukuoka,Kurume City
378,33.320000000000505,130.63500000000107, Fukuoka,Kurume City
379,33.320000000000505,130.69000000000108, Fukuoka,Kurume City
380,33.36500000000051,130.58000000000106, Fukuoka,Kurume City
381,33.2750000000005,130.085000000001, Saga,Taku City
382,33.2750000000005,130.140000000001, Saga,Taku City
383,33.2750000000005,130.36000000000104, Saga,Kanzaki City
384,33.320000000000505,130.36000000000104, Saga,Kanzaki City
385,33.36500000000051,130.30500000000103, Saga,Kanzaki City
386,33.36500000000051,130.36000000000104, Saga,Kanzaki City
387,33.2750000000005,130.41500000000104, Saga,Miyaki-cho
388,33.320000000000505,130.47000000000105, Saga,Miyaki-cho
389,33.320000000000505,130.74500000000108, Fukuoka,Ukiha City
390,33.320000000000505,130.8000000000011, Fukuoka,Ukiha City
391,33.320000000000505,130.41500000000104, Saga,Kamimine-cho
392,33.36500000000051,130.41500000000104, Saga,Kamimine-cho
393,33.50000000000051,131.29500000000115, Ōita,Usa City
394,33.50000000000051,131.35000000000116, Ōita,Usa City
395,33.54500000000051,131.29500000000115, Ōita,Usa City
396,33.54500000000051,131.35000000000116, Ōita,Usa City
397,33.54500000000051,131.40500000000117, Ōita,Usa City
398,33.36500000000051,130.47000000000105, Saga,Tosu City
399,33.36500000000051,130.52500000000106, Saga,Tosu City
400,33.41000000000051,130.47000000000105, Saga,Tosu City
401,33.41000000000051,130.52500000000106, Saga,Tosu City
402,33.36500000000051,130.63500000000107, Fukuoka,Tachiarai-machi
403,33.36500000000051,130.69000000000108, Fukuoka,Asakura City
404,33.36500000000051,130.74500000000108, Fukuoka,Asakura City
405,33.36500000000051,130.8000000000011, Fukuoka,Asakura City
406,33.41000000000051,130.63500000000107, Fukuoka,Asakura City
407,33.41000000000051,130.69000000000108, Fukuoka,Asakura City
408,33.41000000000051,130.74500000000108, Fukuoka,Asakura City
409,33.50000000000051,131.24000000000115, Ōita,Nakatsu City
410,33.54500000000051,131.24000000000115, Ōita,Nakatsu City
411,33.590000000000515,131.18500000000114, Ōita,Nakatsu City
412,33.590000000000515,131.24000000000115, Ōita,Nakatsu City
413,33.41000000000051,130.41500000000104, Fukuoka,Nakagawa-machi
414,33.45500000000051,130.41500000000104, Fukuoka,Nakagawa-machi
415,33.50000000000051,130.41500000000104, Fukuoka,Nakagawa-machi
416,33.41000000000051,130.58000000000106, Fukuoka,Ogori City
417,33.50000000000051,130.30500000000103, Fukuoka,Sawara-ku
418,33.50000000000051,130.36000000000104, Fukuoka,Sawara-ku
419,33.590000000000515,130.36000000000104, Fukuoka,Sawara-ku
420,33.45500000000051,130.47000000000105, Fukuoka,Chikushino City
421,33.45500000000051,130.52500000000106, Fukuoka,Chikushino City
422,33.50000000000051,130.52500000000106, Fukuoka,Chikushino City
423,33.50000000000051,130.58000000000106, Fukuoka,Chikushino City
424,33.54500000000051,130.58000000000106, Fukuoka,Chikushino City
425,33.45500000000051,130.58000000000106, Fukuoka,Chikuzen-machi
426,33.45500000000051,130.63500000000107, Fukuoka,Chikuzen-machi
427,33.50000000000051,130.63500000000107, Fukuoka,Chikuzen-machi
428,33.590000000000515,130.8550000000011, Fukuoka,Soeda-machi
429,33.50000000000051,130.140000000001, Fukuoka,Itoshima City
430,33.50000000000051,130.19500000000102, Fukuoka,Itoshima City
431,33.50000000000051,130.25000000000102, Fukuoka,Itoshima City
432,33.54500000000051,130.19500000000102, Fukuoka,Itoshima City
433,33.54500000000051,130.25000000000102, Fukuoka,Itoshima City
434,33.590000000000515,130.140000000001, Fukuoka,Itoshima City
435,33.590000000000515,130.19500000000102, Fukuoka,Itoshima City
436,33.63500000000052,130.19500000000102, Fukuoka,Itoshima City
437,33.50000000000051,130.47000000000105, Fukuoka,Onojo City
438,33.54500000000051,130.47000000000105, Fukuoka,Onojo City
439,33.54500000000051,130.69000000000108, Fukuoka,Kama City
440,33.54500000000051,130.74500000000108, Fukuoka,Kama City
441,33.590000000000515,130.74500000000108, Fukuoka,Kama City
442,33.68000000000052,130.9100000000011, Fukuoka,Miyako-machi
443,33.68000000000052,130.9650000000011, Fukuoka,Miyako-machi
444,33.54500000000051,131.46000000000117, Ōita,Bungotakada City
445,33.590000000000515,131.46000000000117, Ōita,Bungotakada City
446,33.54500000000051,130.30500000000103, Fukuoka,Nishi-ku
447,33.590000000000515,130.25000000000102, Fukuoka,Nishi-ku
448,33.63500000000052,130.30500000000103, Fukuoka,Nishi-ku
449,33.54500000000051,130.36000000000104, Fukuoka,Jonan-ku
450,33.54500000000051,130.41500000000104, Fukuoka,Minami-ku
451,33.54500000000051,130.52500000000106, Fukuoka,Umi-machi
452,33.590000000000515,130.63500000000107, Fukuoka,Iizuka City
453,33.63500000000052,130.63500000000107, Fukuoka,Iizuka City
454,33.63500000000052,130.69000000000108, Fukuoka,Iizuka City
455,33.63500000000052,130.74500000000108, Fukuoka,Iizuka City
456,33.68000000000052,130.69000000000108, Fukuoka,Iizuka City
457,33.68000000000052,130.74500000000108, Fukuoka,Iizuka City
458,33.590000000000515,131.07500000000113, Fukuoka,Buzen City
459,33.590000000000515,131.13000000000113, Fukuoka,Buzen City
460,33.54500000000051,131.13000000000113, Fukuoka,Koge-machi
461,33.54500000000051,131.18500000000114, Fukuoka,Koge-machi
462,33.590000000000515,130.41500000000104, Fukuoka,Hakata-ku
463,33.590000000000515,130.47000000000105, Fukuoka,Shime-machi
464,33.590000000000515,130.52500000000106, Fukuoka,Sue-machi
465,33.590000000000515,130.69000000000108, Fukuoka,Keisen-machi
466,33.590000000000515,130.8000000000011, Fukuoka,Kawasaki-machi
467,33.63500000000052,131.02000000000112, Fukuoka,Chikujo-machi
468,33.63500000000052,131.07500000000113, Fukuoka,Chikujo-machi
469,33.68000000000052,131.02000000000112, Fukuoka,Chikujo-machi
470,33.63500000000052,130.41500000000104, Fukuoka,Higashi-ku
471,33.63500000000052,130.47000000000105, Fukuoka,Higashi-ku
472,33.68000000000052,130.30500000000103, Fukuoka,Higashi-ku
473,33.63500000000052,130.52500000000106, Fukuoka,Sasaguri-machi
474,33.63500000000052,130.8000000000011, Fukuoka,Tagawa City
475,33.68000000000052,130.47000000000105, Fukuoka,Shingu-machi
476,33.68000000000052,130.52500000000106, Fukuoka,Hisayama-machi
477,33.68000000000052,130.58000000000106, Fukuoka,Miyawaka City
478,33.68000000000052,130.63500000000107, Fukuoka,Miyawaka City
479,33.72500000000052,130.63500000000107, Fukuoka,Miyawaka City
480,33.72500000000052,130.69000000000108, Fukuoka,Miyawaka City
481,33.77000000000052,130.63500000000107, Fukuoka,Miyawaka City
482,33.68000000000052,130.8000000000011, Fukuoka,Fukuchi-machi
483,33.72500000000052,130.8000000000011, Fukuoka,Fukuchi-machi
484,33.72500000000052,130.47000000000105, Fukuoka,Koga City
485,33.72500000000052,130.52500000000106, Fukuoka,Koga City
486,33.72500000000052,130.74500000000108, Fukuoka,Nogata City
487,33.77000000000052,130.74500000000108, Fukuoka,Nogata City
488,33.72500000000052,130.9100000000011, Fukuoka,Yukuhashi City
489,33.72500000000052,130.9650000000011, Fukuoka,Yukuhashi City
490,33.72500000000052,131.02000000000112, Fukuoka,Yukuhashi City
491,33.77000000000052,130.52500000000106, Fukuoka,Fukutsu City
492,33.81500000000052,130.47000000000105, Fukuoka,Fukutsu City
